iter	Logloss	F1
226	0.3532936742	0.8740200054
227	0.352936349	0.8742563548
228	0.3526845226	0.8751688733
229	0.3524553758	0.8750506551
230	0.3521217909	0.8752871234
231	0.3517502286	0.8752871234
232	0.3513665499	0.8754054054
233	0.3509871401	0.8755237194
234	0.3506521705	0.8756420654
235	0.3505092214	0.8756420654
236	0.3502226996	0.8756420654
237	0.3496822629	0.8763680584
238	0.3492416124	0.8769417804
239	0.3489201451	0.8771787596
240	0.3485303691	0.8772972973
241	0.3479547924	0.8775344688
242	0.347493948	0.8771645022
243	0.3470725699	0.8772831822
244	0.3468477223	0.8774018945
245	0.346701933	0.8775206388
246	0.3464609392	0.877824381
247	0.3461276181	0.8777056277
248	0.3457952042	0.878042185
249	0.3454347841	0.8769937821
250	0.3450465227	0.8771123428
251	0.3446778467	0.8778048121
252	0.3440502585	0.8781609195
253	0.3436875803	0.878042185
254	0.3433107919	0.8792753819
255	0.3430019407	0.8793080146
256	0.3426585613	0.8790703959
257	0.3420002291	0.8796321342
258	0.3417427457	0.8796321342
259	0.3415935297	0.8798701299
260	0.3414261133	0.8800216421
261	0.3410692844	0.8801406926
262	0.3407384327	0.8802597754
263	0.3403197023	0.8801082544
264	0.3398882526	0.880227365
265	0.3395199386	0.8801082544
266	0.3391949643	0.880465683
267	0.3388927357	0.8803788904
268	0.3385160324	0.8807364289
269	0.3381431811	0.88070413
270	0.3377087642	0.8808556729
271	0.3374221374	0.8808556729
272	0.3372125518	0.8812779207
273	0.3368346133	0.8813651138
274	0.3365102945	0.8816359697
275	0.3359950287	0.8816359697
276	0.3356283191	0.8817874069
277	0.3353547202	0.88214576
278	0.335134535	0.8820262766
279	0.3348421161	0.8820262766
280	0.3345516862	0.8820262766
281	0.3342452918	0.88214576
282	0.3339777646	0.8825044044
283	0.3336813932	0.8823848238
284	0.3333772819	0.8823848238
285	0.3328219331	0.8825044044
286	0.3321805699	0.8826240173
287	0.3318021291	0.8826240173
288	0.3313475406	0.8839853797
289	0.3310613444	0.8843445287
290	0.3307037341	0.88422478
291	0.3304091478	0.8843445287
292	0.3301936157	0.88422478
293	0.3299389538	0.8848287996
294	0.3295506191	0.8862162162
295	0.3293104334	0.8862162162
296	0.3289586736	0.8866955111
297	0.328598795	0.8875675676
298	0.328345134	0.8869659275
299	0.3277496107	0.8892486173
300	0.3274778162	0.889488598
301	0.3272284934	0.8887388604
302	0.3268676306	0.8891888244
303	0.3265613934	0.8894289186
304	0.3261306717	0.8908379436
305	0.3257537926	0.8913160734
306	0.3254402333	0.8913160734
307	0.3251483714	0.8914362778
308	0.324869737	0.8914362778
309	0.3244976343	0.8915565147
310	0.324231148	0.8915565147
311	0.323954054	0.8912280702
312	0.3236915251	0.8912280702
313	0.3234036204	0.8908992709
314	0.3230634271	0.8912602999
315	0.322705197	0.8921290671
316	0.322338555	0.8913807079
317	0.3219547236	0.8921290671
318	0.3216763252	0.8919502971
319	0.3214883682	0.8918298447
320	0.3211175426	0.8918298447
321	0.3206926756	0.8919502971
322	0.3203385573	0.8919502971
323	0.3200728946	0.8925195787
324	0.3196493204	0.8920707821
325	0.3193091309	0.8927606699
326	0.3190635449	0.8936285097
327	0.3186522648	0.8939905469
328	0.3183967067	0.8938411669
329	0.3178973488	0.8943243243
330	0.3175915994	0.894203486
331	0.3172221114	0.8943243243
332	0.3168775523	0.8945660989
333	0.3164611487	0.8954619125
334	0.3160910176	0.8961512492
335	0.3157109216	0.896393354
336	0.3154943734	0.896393354
337	0.3151276707	0.8963093146
338	0.3148959635	0.896430503
339	0.3146808344	0.8965517241
340	0.3143814269	0.8955345061
341	0.3142003501	0.8957121602
342	0.3138568291	0.8968221771
343	0.3135051784	0.8958333333
344	0.3132392833	0.8977165248
345	0.3128748402	0.8979591837
346	0.3126650119	0.8979591837
347	0.3123216678	0.8979591837
348	0.3120681524	0.8980805623
349	0.3117768333	0.8980805623
350	0.3112909048	0.8986486486
351	0.3109506096	0.8989189189
352	0.3107690385	0.8987974598
353	0.3105320914	0.8993651222
354	0.3102550926	0.8994050838
355	0.3099068997	0.8995538732
356	0.3096792812	0.899432279
357	0.3093378621	0.8991073844
358	0.3090546791	0.8992290004
359	0.3087069041	0.8994723312
360	0.3084931821	0.8997429306
361	0.3083096477	0.8992961559
362	0.3077854711	0.8991744485
363	0.3075364509	0.899594046
364	0.3072624231	0.899594046
365	0.3070611442	0.8997157937
366	0.3066991691	0.9012979989
367	0.3064736275	0.901054339
368	0.3061364303	0.9012979989
369	0.3059056644	0.9027552674
370	0.3056005337	0.9020402648
371	0.305439692	0.9019184004
372	0.305189976	0.9020402648
373	0.3048988939	0.9021621622
374	0.3046712748	0.901865369
375	0.3043586865	0.9017434788
376	0.3041511005	0.9024060557
377	0.3038832624	0.9022840924
378	0.3037126728	0.9024060557
379	0.3033716234	0.9027721433
380	0.3031234207	0.9026500811
381	0.3028578426	0.9028942386
382	0.3026247694	0.9028942386
383	0.3024371176	0.9030163668
384	0.3022224763	0.9031385281
385	0.3019812909	0.9030163668
386	0.3017083611	0.9030163668
387	0.3014264775	0.9028416779
388	0.3011937962	0.9034090909
389	0.3008800309	0.9042466865
390	0.3005149527	0.9033829499
391	0.300203384	0.904491342
392	0.2999271105	0.9046137194
393	0.2997180976	0.9040205767
394	0.2994512299	0.9043878657
395	0.2992143572	0.9045103616
396	0.2989310335	0.9053999188
397	0.2986776933	0.9048070413
398	0.2984683279	0.9048070413
399	0.2982887281	0.9046845383
400	0.2980862333	0.9046845383
401	0.2977523662	0.9046845383
402	0.2973006239	0.9049295775
403	0.296976063	0.9055224689
404	0.2967710403	0.9055224689
405	0.2965224458	0.9056450521
406	0.2961955486	0.9060893099
407	0.2959779622	0.9062119367
408	0.2955303436	0.9063345966
409	0.2952950516	0.9060893099
410	0.2947966369	0.9061611374
411	0.2945134548	0.905915798
412	0.2943407655	0.9060384511
413	0.2940658189	0.9063345966
414	0.2937960298	0.9067027759
415	0.2936035379	0.9065293958
416	0.2934478612	0.9065293958
417	0.2930646662	0.9064066098
418	0.2928269093	0.9067750678
419	0.2926633019	0.9067750678
420	0.2925140125	0.9065293958
421	0.2922514347	0.9067750678
422	0.2917565993	0.9067750678
423	0.2914549187	0.9067750678
424	0.2912494166	0.9070712544
425	0.2909677597	0.9071941471
426	0.2907931998	0.9073170732
427	0.2905368554	0.9074400325
428	0.2902050172	0.9083276913
429	0.2899294618	0.9084507042
430	0.2897244144	0.9084507042
431	0.2894096645	0.9084507042
432	0.2892441101	0.908401084
433	0.2887613444	0.9092878419
434	0.2884253097	0.9095831077
435	0.2882296762	0.9106152806
436	0.2879381356	0.9102460124
437	0.2874871817	0.9108349095
438	0.2872792626	0.9108349095
439	0.286988433	0.9109579787
440	0.2865134546	0.9110810811
441	0.2863015616	0.9112042168
442	0.2860618574	0.9114505881
443	0.2856453597	0.9114505881
444	0.285267509	0.9114505881
445	0.2849831447	0.9114505881
446	0.2847226606	0.9118203949
447	0.2844225314	0.9118203949
448	0.2841276706	0.9118203949
449	0.2838449628	0.9118203949
450	0.2835675107	0.9116493032
451	0.2832291685	0.9116493032
452	0.2830507236	0.9114026782
453	0.282737867	0.9124087591
454	0.2824812936	0.9128496149
455	0.2821795399	0.9126029988
456	0.2819256722	0.9127262902
457	0.2817059897	0.9136836418
458	0.281492699	0.9139305499
459	0.281151603	0.9139305499
460	0.2807458046	0.9146176709
461	0.2804108784	0.9146176709
462	0.2801810719	0.914988512
463	0.2797716862	0.9151121925
464	0.2794912382	0.9146720757
465	0.2792614677	0.9149195185
466	0.2789285448	0.9147957804
467	0.2787465857	0.9147957804
468	0.2785716583	0.9146720757
469	0.278475992	0.9149425287
470	0.2782036866	0.914818821
471	0.2779716775	0.9153596539
472	0.277758615	0.9160470461
473	0.2776019728	0.9159232225
474	0.2772710576	0.9159232225
475	0.276994372	0.9161935658
476	0.2767251404	0.9161709032
477	0.2764041746	0.9161709032
478	0.276165986	0.9167567568
479	0.2759706853	0.9167567568
480	0.2758150842	0.9167567568
481	0.2755863446	0.9167567568
482	0.2754109278	0.9167567568
483	0.2750780232	0.9172972973
484	0.2749618053	0.9172972973
485	0.2747044582	0.9175452825
486	0.27453219	0.9174212731
487	0.2743151793	0.9181081081
488	0.2741853489	0.9181081081
489	0.2740366951	0.9186925986
490	0.2737957501	0.9198380567
491	0.2736478009	0.9198380567
492	0.2734229897	0.9197139387
493	0.2732122732	0.9202966959
494	0.2730683822	0.9203993524
495	0.2727850826	0.9213967912
496	0.27256937	0.9215210356
497	0.2723563141	0.9206263499
498	0.2720800533	0.9206263499
499	0.271949476	0.9206263499
500	0.2717841764	0.921041976
501	0.271570291	0.921041976
502	0.2712562616	0.9207934152
503	0.2711184761	0.9209176788
504	0.2708867204	0.9209176788
505	0.2707474301	0.921290671
506	0.2703971072	0.9211663067
507	0.2701869196	0.921041976
508	0.2700051613	0.9215818599
509	0.269717307	0.9214150689
510	0.2694480069	0.9218095881
511	0.2692888193	0.9220586249
512	0.2690532344	0.9227861771
513	0.2688474496	0.9229107601
514	0.2685784864	0.9230769231
515	0.2683086625	0.9229107601
516	0.2680726618	0.9232015117
517	0.2677282039	0.9233261339
518	0.2673698821	0.9233261339
519	0.2672158504	0.9234714536
520	0.2670322474	0.9230561555
521	0.2667576256	0.9231807749
522	0.2665236967	0.923305428
523	0.2661321298	0.9234301148
524	0.2659728928	0.923305428
525	0.2658239846	0.9237413956
526	0.2656761276	0.9238660907
527	0.2654509596	0.9239908195
528	0.2651951862	0.9239908195
529	0.2649896526	0.924115582
530	0.2648097081	0.924115582
531	0.2646357405	0.9241994325
532	0.2644074128	0.9241994325
533	0.264292862	0.9239497501
534	0.264194387	0.9240745744
535	0.2639091333	0.9240745744
536	0.2635268272	0.9251755808
537	0.2633557525	0.9250506415
538	0.2631455327	0.9249257359
539	0.2629912848	0.9256309893
540	0.2626838026	0.9260458839
541	0.2624769866	0.9261708733
542	0.2621889702	0.9263356719
543	0.2618772215	0.9258809235
544	0.2616694229	0.9264606666
545	0.2614032052	0.9263356719
546	0.2612307863	0.9266253035
547	0.2610089016	0.9262958963
548	0.2608473839	0.9260059411
549	0.2607130881	0.9261309926
550	0.2604869759	0.9270004048
551	0.2603131275	0.9265460437
552	0.2599920333	0.9272898961
553	0.2598721048	0.9274150027
554	0.2596056312	0.9278684104
555	0.2591916523	0.927743327
556	0.2589944259	0.9279935275
557	0.2589290806	0.9279935275
558	0.258697985	0.927540143
559	0.258474712	0.9283690813
560	0.2583280408	0.928243863
561	0.2580313122	0.9286773628
562	0.2578031468	0.9286773628
563	0.2576181825	0.9283884019
564	0.2573807432	0.9282632147
565	0.2569992583	0.9285329018
566	0.2567774495	0.9281186784
567	0.2566602023	0.928985312
568	0.2564124717	0.9286965898
569	0.2562325032	0.9293990838
570	0.2558537825	0.930119833
571	0.2556806485	0.9297938283
572	0.2555993666	0.930082177
573	0.2554212689	0.9303328392
574	0.2553404255	0.9303328392
575	0.2550902025	0.9307464295
576	0.254910901	0.9307464295
577	0.2547007392	0.9307464295
578	0.2545408567	0.9307464295
579	0.2543335073	0.9307464295
580	0.2541252734	0.9307464295
581	0.2538837754	0.9305836366
582	0.253649003	0.9305836366
583	0.2534479797	0.930458221
584	0.253280296	0.9308718502
585	0.2530947165	0.9309973046
586	0.252769745	0.9311599084
587	0.2525521189	0.9311599084
588	0.2523395466	0.9311599084
589	0.2521272943	0.9309973046
590	0.2519748206	0.9312483149
591	0.2519265313	0.9312483149
592	0.2517319735	0.9312483149
593	0.2515259339	0.9312483149
594	0.2513112935	0.9312483149
595	0.2511803695	0.9311227928
596	0.2510019027	0.9311227928
597	0.2508427162	0.9312483149
598	0.2506652149	0.9312483149
599	0.2504786289	0.9312483149
600	0.2502641166	0.9313738708
601	0.2501205033	0.931949872
602	0.2499543105	0.931949872
603	0.2498777841	0.931949872
604	0.2496882474	0.9320754717
605	0.2493324543	0.9322011053
606	0.2491668106	0.9320754717
607	0.2489731721	0.9322011053
608	0.248635579	0.932452474
609	0.2484984512	0.9323267727
610	0.2482653297	0.9322011053
611	0.2480482678	0.9320754717
612	0.2478254249	0.932452474
613	0.247612122	0.9325782093
614	0.2474582681	0.9328297815
615	0.2471857002	0.9327039784
616	0.2470245521	0.9328297815
617	0.246839604	0.9330814895
618	0.2466526983	0.9338007281
619	0.2465576867	0.9338007281
620	0.246355733	0.933674845
621	0.2462379522	0.9339266451
622	0.246035213	0.9340525961
623	0.2458927016	0.9339266451
624	0.2457089698	0.9340525961
625	0.2454967563	0.9343046
626	0.2453480218	0.9343046
627	0.2451442806	0.9343046
628	0.245052301	0.9343046
629	0.2447904398	0.9343046
630	0.2446246098	0.9343046
631	0.2444560085	0.9343046
632	0.2444523916	0.9343046
633	0.244239552	0.934430653
634	0.2441186586	0.9338552916
635	0.2438698905	0.934430653
636	0.2436153898	0.934430653
637	0.2433917078	0.934682861
638	0.2432340612	0.934682861
639	0.2428498957	0.93455674
640	0.2425058667	0.93455674
641	0.2423542611	0.93455674
642	0.2421174101	0.934682861
643	0.2420099353	0.934682861
644	0.2418799767	0.9355099838
645	0.2416457596	0.9355099838
646	0.2414892975	0.9355099838
647	0.2412744462	0.9356362164
648	0.2412051122	0.9357624831
649	0.2408733377	0.9358887839
650	0.2406130729	0.9358887839
651	0.2402885907	0.9358887839
652	0.2400627741	0.9360151188
653	0.2399351005	0.9360151188
654	0.2397964618	0.9360151188
655	0.2395869952	0.9360151188
656	0.2393629312	0.9362678909
657	0.2392451179	0.9362678909
658	0.2390714787	0.9363943282
659	0.2388882764	0.9365207996
660	0.2386910318	0.9365207996
661	0.2384917383	0.9363943282
662	0.2383579661	0.9366473051
663	0.2381401065	0.9366473051
664	0.2379029736	0.9366473051
665	0.2378300564	0.9369004189
666	0.2376539512	0.9371876266
667	0.2375419083	0.9374746793
668	0.2373190214	0.9374746793
669	0.2371429982	0.9376012966
670	0.2369850331	0.9376012966
671	0.2368649672	0.9374746793
672	0.236628477	0.9376012966
673	0.2364744073	0.9377279481
674	0.2363184427	0.9376012966
675	0.2362075662	0.9377279481
676	0.2360370639	0.9374408864
677	0.2359123783	0.9371876266
678	0.2356991512	0.9374408864
679	0.2355822486	0.9373142394
680	0.2355161111	0.9373142394
681	0.2354206415	0.9373142394
682	0.2352984678	0.9374408864
683	0.2351735927	0.9374408864
684	0.2349817299	0.9374408864
685	0.2348452876	0.937694283
686	0.2346968617	0.937694283
687	0.2345936385	0.9375675676
688	0.2344370854	0.937694283
689	0.2342901522	0.9378210327
690	0.2341483602	0.9378210327
691	0.2339986874	0.9382348966
692	0.2337985854	0.9383283744
693	0.2334950923	0.9388693535
694	0.2333008799	0.9389963479
695	0.2331382192	0.938709241
696	0.2329032743	0.9389963479
697	0.2326869291	0.9389963479
698	0.232562221	0.9389963479
699	0.2323775483	0.9391233766
700	0.2321512151	0.9398404759
701	0.2320359004	0.93996755
702	0.2318616846	0.9400946586
703	0.23164467	0.9403489788
704	0.2315695873	0.9403489788
705	0.2313330199	0.9403489788
706	0.2309645868	0.9414469236
707	0.2306877545	0.9418290043
708	0.2305368715	0.9415426252
709	0.2303094431	0.9427991886
710	0.2301804415	0.9425442747
711	0.2299874487	0.9422582826
712	0.2298004064	0.9423857181
713	0.2296549923	0.9432278994
714	0.2294449391	0.9428146546
715	0.2293528837	0.9429421309
716	0.22926252	0.943100419
717	0.229115207	0.9428146546
718	0.2289380312	0.9434829638
719	0.2287650958	0.9432278994
720	0.2285800772	0.9433707258
721	0.2284890509	0.9433707258
722	0.2284266367	0.9429421309
723	0.228268756	0.9427837143
724	0.2280685499	0.9430696416
725	0.2278787213	0.943038831
726	0.2278108923	0.943038831
727	0.2276910726	0.943038831
728	0.2275360977	0.943038831
729	0.2273563634	0.9431664411
730	0.2272444809	0.9427372411
731	0.2269561015	0.9428648795
732	0.2268307264	0.9428648795
733	0.226715512	0.9428648795
734	0.2266069299	0.9429925525
735	0.2264759391	0.9429925525
736	0.2262493633	0.9429925525
737	0.2261316394	0.9429925525
738	0.2259442459	0.9432787329
739	0.2257053842	0.9439935065
740	0.2255521135	0.9439935065
741	0.2253983154	0.9445496348
742	0.2251960516	0.9446773975
743	0.2250169239	0.9442489851
744	0.2248572267	0.9442489851
745	0.2247175973	0.9442489851
746	0.2245909012	0.9442489851
747	0.2244586293	0.9446773975
748	0.2241914661	0.9452184499
749	0.2239788404	0.9446324624
750	0.2238693653	0.9446324624
751	0.2237271823	0.9446324624
752	0.2236224826	0.9446324624
753	0.2234951063	0.9453463203
754	0.2233293845	0.9454742254
755	0.2231860438	0.9454742254
756	0.2230522524	0.9456021651
757	0.2228436213	0.9456021651
758	0.2227525378	0.9456021651
759	0.2226160363	0.9456021651
760	0.2224135838	0.9456021651
761	0.2222695628	0.9448882871
762	0.2220968682	0.9450162514
763	0.221987787	0.9448882871
764	0.2218581739	0.9451442503
765	0.2217539675	0.945986192
766	0.2215479577	0.9461142702
767	0.2213852588	0.945986192
768	0.2212145366	0.945986192
769	0.2210019691	0.9458581483
770	0.2209012746	0.9458581483
771	0.2207314081	0.9458581483
772	0.2205971065	0.9458581483
773	0.220417983	0.9462423832
774	0.2202361458	0.9462569379
775	0.2200627818	0.9463850528
776	0.2199106944	0.9463850528
777	0.2196402935	0.9462569379
778	0.2194796328	0.9463850528
779	0.2193286236	0.9462569379
780	0.2191564544	0.9462569379
781	0.2189797638	0.9461142702
782	0.2187234787	0.9463850528
783	0.2185916371	0.9463850528
784	0.2184594488	0.9466702761
785	0.2182267793	0.9465132024
786	0.218100803	0.9465132024
787	0.2179825883	0.9462423832
788	0.2178153763	0.9463705309
789	0.2175883169	0.9466269304
790	0.2174599652	0.9470691756
791	0.2173567497	0.9473256601
792	0.2171541725	0.9477389656
793	0.2170492936	0.9477389656
794	0.2169207978	0.9477531132
795	0.216761746	0.9478672986
796	0.2166309369	0.9478814133
797	0.2165546529	0.9478814133
798	0.2163743653	0.9481802192
799	0.2162619379	0.948464764
800	0.216002601	0.948037889
801	0.2158096091	0.9479096198
802	0.2156215704	0.9480519481
803	0.2154997821	0.948166193
804	0.2153046389	0.948166193
805	0.2151572452	0.948308525
806	0.2149957024	0.9487352901
807	0.2149123484	0.9487352901
808	0.2146899905	0.9484508186
809	0.2145920186	0.9487075382
810	0.2144173625	0.9489920173
811	0.2142382297	0.949120433
812	0.2140306639	0.949120433
813	0.2139315683	0.949120433
814	0.2137751447	0.9488359502
815	0.2135830396	0.9492351428
816	0.2134302507	0.9492488835
817	0.2132035345	0.9489643969
818	0.2130570879	0.9490928784
819	0.2129109836	0.9490928784
820	0.2127090921	0.9489643969
821	0.2125743786	0.9489643969
822	0.2124616462	0.9489643969
823	0.2123238788	0.9489643969
824	0.2121644749	0.9490928784
825	0.2120027773	0.9490928784
826	0.2117382101	0.9492213947
827	0.2116093518	0.9492213947
828	0.2115082349	0.9496344435
829	0.2113940602	0.9497630332
830	0.2111353429	0.9496071525
831	0.2110654279	0.9496071525
832	0.2109383335	0.9501625135
833	0.2107980898	0.9499052261
834	0.2106563594	0.9499052261
835	0.2104174321	0.9496071525
836	0.2103423009	0.9496071525
837	0.2100721976	0.9500338524
838	0.2099315312	0.950473613
839	0.2097181824	0.9508729192
840	0.2095276499	0.9510016243
841	0.2093303306	0.9511303642
842	0.2091124538	0.9511303642
843	0.2090334455	0.9511303642
844	0.2087695335	0.9512591389
845	0.2085445471	0.9513879485
846	0.2083647366	0.9513879485
847	0.2081652108	0.9515167931
848	0.207974829	0.9515167931
849	0.2078563846	0.9516587678
850	0.207716051	0.9515299215
851	0.207539796	0.9516587678
852	0.2073953752	0.951787649
853	0.2072613084	0.9526258798
854	0.207141267	0.9526258798
855	0.2070152653	0.9527548396
856	0.2068427048	0.9528838343
857	0.2066609174	0.9534506089
858	0.2064505802	0.9538752874
859	0.2063066663	0.9538752874
860	0.2061217366	0.9537337662
861	0.2060208563	0.9537337662
862	0.2057442487	0.9537337662
863	0.2055057103	0.9534632035
864	0.2053318864	0.9536047613
865	0.205230497	0.9534632035
866	0.2050617228	0.9534632035
867	0.2049205508	0.9533216074
868	0.204747889	0.9535922067
869	0.2044751368	0.9538752874
870	0.2042880777	0.9538752874
871	0.2041042924	0.9538752874
872	0.2040340991	0.954004329
873	0.2038781095	0.954004329
874	0.2037609578	0.954004329
875	0.2036493254	0.954004329
876	0.2035023796	0.954004329
877	0.2033270913	0.9542748918
878	0.2031455592	0.9545454545
879	0.2030509107	0.9544163398
880	0.2029203715	0.9545454545
881	0.2026490916	0.9549452036
882	0.2024463548	0.9548160173
883	0.2022569259	0.9552279183
884	0.2021825107	0.9549573921
