iter	Passed	Remaining
404	1532	2252
405	1535	2246
406	1539	2242
407	1541	2237
408	1544	2232
409	1547	2226
410	1550	2221
411	1553	2216
412	1556	2211
413	1559	2207
414	1563	2203
415	1566	2198
416	1568	2193
417	1571	2187
418	1574	2183
419	1579	2180
420	1583	2177
421	1586	2173
422	1590	2169
423	1592	2163
424	1595	2159
425	1598	2153
426	1601	2148
427	1604	2144
428	1608	2140
429	1611	2135
430	1613	2129
431	1615	2124
432	1618	2118
433	1620	2113
434	1625	2110
435	1629	2107
436	1630	2101
437	1634	2096
438	1637	2092
439	1641	2088
440	1643	2083
441	1645	2077
442	1647	2071
443	1650	2067
444	1655	2064
445	1657	2059
446	1660	2054
447	1663	2049
448	1666	2045
449	1671	2042
450	1674	2038
451	1678	2034
452	1682	2031
453	1684	2026
454	1687	2020
455	1690	2016
456	1692	2011
457	1695	2006
458	1698	2001
459	1700	1996
460	1705	1993
461	1712	1994
462	1718	1993
463	1723	1991
464	1728	1989
465	1732	1985
466	1737	1982
467	1741	1979
468	1746	1977
469	1750	1974
470	1754	1970
471	1757	1965
472	1760	1961
473	1763	1956
474	1765	1951
475	1768	1946
476	1770	1941
477	1774	1937
478	1776	1931
479	1779	1927
480	1782	1922
481	1784	1918
482	1787	1913
483	1791	1910
484	1795	1906
485	1797	1901
486	1800	1896
487	1803	1892
488	1807	1888
489	1809	1883
490	1811	1878
491	1814	1873
492	1818	1869
493	1820	1865
494	1824	1861
495	1827	1856
496	1830	1852
497	1833	1848
498	1837	1845
499	1842	1842
500	1844	1836
501	1847	1832
502	1850	1828
503	1854	1824
504	1856	1820
505	1860	1816
506	1864	1812
507	1867	1808
508	1872	1805
509	1875	1802
510	1878	1797
511	1880	1792
512	1884	1788
513	1887	1784
514	1890	1780
515	1894	1776
516	1896	1772
517	1898	1766
518	1902	1763
519	1905	1759
520	1909	1755
521	1911	1750
522	1914	1746
523	1917	1742
524	1920	1737
525	1924	1734
526	1928	1730
527	1931	1726
528	1933	1721
529	1935	1716
530	1938	1711
531	1940	1707
532	1944	1703
533	1947	1699
534	1950	1695
535	1952	1690
536	1955	1686
537	1958	1681
538	1960	1676
539	1962	1672
540	1966	1668
541	1969	1664
542	1972	1660
543	1975	1655
544	1977	1651
545	1980	1646
546	1983	1642
547	1987	1638
548	1989	1634
549	1992	1630
550	1996	1626
551	1999	1623
552	2002	1618
553	2006	1615
554	2008	1610
555	2011	1606
556	2014	1602
557	2018	1598
558	2021	1594
559	2023	1590
560	2025	1585
561	2029	1581
562	2032	1577
563	2035	1573
564	2039	1570
565	2042	1566
566	2045	1561
567	2049	1558
568	2052	1554
569	2055	1551
570	2059	1547
571	2061	1542
572	2065	1538
573	2068	1534
574	2071	1531
575	2075	1527
576	2079	1524
577	2081	1520
578	2086	1517
579	2090	1513
580	2094	1510
581	2097	1506
582	2099	1502
583	2104	1498
584	2106	1494
585	2110	1491
586	2112	1486
587	2116	1482
588	2119	1479
589	2124	1476
590	2127	1472
591	2131	1468
592	2134	1464
593	2140	1463
594	2146	1460
595	2152	1458
596	2156	1455
597	2161	1453
598	2167	1451
599	2174	1449
600	2179	1446
601	2187	1445
602	2195	1445
603	2202	1444
604	2208	1442
605	2215	1440
606	2218	1436
607	2222	1432
608	2224	1428
609	2229	1425
610	2238	1425
611	2246	1424
612	2255	1423
613	2262	1422
614	2270	1421
615	2277	1419
616	2285	1418
617	2293	1417
618	2301	1416
619	2308	1415
620	2315	1412
621	2320	1409
622	2324	1406
623	2329	1403
624	2335	1401
625	2340	1398
626	2346	1396
627	2353	1394
628	2360	1392
629	2370	1392
630	2378	1390
631	2386	1389
632	2392	1387
633	2399	1384
634	2405	1382
635	2412	1380
636	2419	1378
637	2425	1376
638	2431	1373
639	2438	1371
640	2444	1369
641	2451	1367
642	2458	1365
643	2465	1363
644	2472	1360
645	2477	1357
646	2484	1355
647	2491	1353
648	2496	1350
649	2503	1348
650	2510	1345
651	2515	1342
652	2522	1340
653	2529	1338
654	2535	1335
655	2578	1352
656	2649	1383
657	2657	1381
658	2666	1379
659	2674	1377
660	2681	1375
661	2688	1372
662	2696	1370
663	2704	1368
664	2710	1365
665	2718	1363
666	2726	1361
667	2734	1358
668	2741	1356
669	2749	1354
670	2756	1351
671	2764	1349
672	2771	1346
673	2779	1344
674	2786	1341
675	2793	1338
676	2799	1335
677	2806	1332
678	2813	1330
679	2822	1328
680	2829	1325
681	2836	1322
682	2843	1319
683	2849	1316
684	2855	1313
685	2862	1310
686	2869	1307
687	2877	1304
688	2884	1301
689	2891	1299
690	2898	1296
691	2906	1293
692	2914	1291
693	2922	1288
694	2929	1285
695	2936	1282
696	2943	1279
697	2950	1276
698	2957	1273
699	2964	1270
700	2970	1267
701	2979	1264
702	2998	1266
703	3009	1265
704	3018	1263
705	3026	1260
706	3035	1257
707	3045	1256
708	3055	1254
709	3064	1251
710	3077	1250
711	3088	1249
712	3097	1246
713	3107	1244
714	3119	1243
715	3129	1241
716	3137	1238
717	3145	1235
718	3153	1232
719	3161	1229
720	3171	1227
721	3179	1224
722	3188	1221
723	3196	1218
724	3206	1216
725	3216	1214
726	3226	1211
727	3234	1208
728	3242	1205
729	3253	1203
730	3540	1302
731	3550	1299
732	3558	1296
733	3568	1293
734	3579	1290
735	3589	1287
736	3598	1284
737	3610	1281
738	3620	1278
739	3630	1275
740	3642	1273
741	3655	1271
742	3666	1268
743	3674	1264
744	3683	1260
745	3692	1257
746	3701	1253
747	3711	1250
748	3721	1247
749	3731	1243
750	3741	1240
751	3750	1236
752	3758	1232
753	3765	1228
754	3773	1224
755	3780	1220
756	3788	1216
757	3794	1211
758	3802	1207
759	3810	1203
760	3818	1199
761	3825	1194
762	3833	1190
763	3838	1185
764	3844	1180
765	3848	1175
766	3853	1170
767	3858	1165
768	3865	1161
769	3871	1156
770	3876	1151
771	3881	1146
772	3888	1141
773	3893	1136
774	3900	1132
775	3905	1127
776	3909	1122
777	3913	1116
778	3916	1111
779	3919	1105
780	3923	1100
781	3997	1114
782	4007	1110
783	4014	1106
784	4023	1101
785	4030	1097
786	4037	1092
787	4045	1088
788	4054	1084
789	4062	1079
790	4068	1075
791	4074	1070
792	4082	1065
793	4088	1060
794	4093	1055
795	4098	1050
796	4105	1045
797	4109	1040
798	4115	1035
799	4121	1030
800	4127	1025
801	4132	1020
802	4139	1015
803	4144	1010
804	4150	1005
805	4157	1000
806	4162	995
807	4169	990
808	4177	986
809	4182	981
810	4190	976
811	4197	971
812	4205	967
813	4213	962
814	4220	958
815	4228	953
816	4236	948
817	4243	944
818	4250	939
819	4255	934
820	4261	929
821	4268	924
822	4275	919
823	4281	914
824	4288	909
825	4294	904
826	4301	899
827	4307	894
828	4312	889
829	4319	884
830	4325	879
831	4332	874
832	4339	869
833	4345	864
834	4351	859
835	4357	854
836	4364	849
837	4379	846
838	4414	847
839	4527	862
840	4637	876
841	4644	871
842	4651	866
843	4657	860
844	4665	855
845	4672	850
846	4678	845
847	4684	839
848	4689	833
849	4691	827
850	4694	821
851	4697	815
852	4700	810
853	4703	804
854	4706	798
855	4710	792
856	4713	786
857	4717	780
858	4720	774
859	4722	768
860	4725	762
861	4729	757
862	4733	751
863	4735	745
864	4738	739
865	4741	733
866	4744	727
867	4747	721
868	4751	716
869	4754	710
870	4756	704
871	4758	698
872	4762	692
873	4766	687
874	4770	681
875	4773	675
876	4776	669
877	4779	664
878	4782	658
879	4784	652
880	4787	646
881	4790	640
882	4793	635
883	4796	629
884	4799	623
885	4802	617
886	4805	612
887	4809	606
888	4811	600
889	4814	595
890	4816	589
891	4819	583
892	4822	577
893	4824	572
894	4827	566
895	4832	560
896	4836	555
897	4838	549
898	4841	543
899	4844	538
900	4847	532
901	4849	526
902	4852	521
903	4854	515
904	4858	509
905	4860	504
906	4863	498
907	4866	493
908	4869	487
909	4871	481
910	4874	476
911	4876	470
912	4880	465
913	4881	459
914	4884	453
915	4887	448
916	4890	442
917	4893	437
918	4896	431
919	4899	426
920	4901	420
921	4979	421
922	5118	427
923	5166	424
924	5175	419
925	5205	415
926	5218	410
927	5329	413
928	5339	408
929	5349	402
930	5358	397
931	5365	391
932	5371	385
933	5378	380
934	5384	374
935	5390	368
936	5397	362
937	5406	357
938	5413	351
939	5420	345
940	5425	340
941	5433	334
942	5438	328
943	5446	323
944	5452	317
945	5459	311
946	5465	305
947	5471	300
948	5478	294
949	5484	288
950	5490	282
951	5496	277
952	5501	271
953	5508	265
954	5516	259
955	5523	254
956	5529	248
957	5535	242
958	5542	236
959	5549	231
960	5556	225
961	5564	219
962	5569	214
963	5575	208
964	5582	202
965	5589	196
966	5596	190
967	5603	185
968	5608	179
969	5615	173
970	5622	167
971	5629	162
972	5636	156
973	5642	150
974	5648	144
975	5654	139
976	5660	133
977	5667	127
978	5674	121
979	5680	115
980	5685	110
981	5691	104
982	5698	98
983	5705	92
984	5711	86
985	5718	81
986	5724	75
987	5732	69
988	5739	63
989	5745	58
990	5752	52
991	5760	46
992	5767	40
993	5774	34
994	5781	29
995	5787	23
996	5794	17
997	5802	11
998	5809	5
999	5816	0
